Fecha;Temperatura_Abrigo_150cm;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Temperatura_Suelo_10cm_Media;Precipitacion_Pluviometrica;Precipitacion_Cronologica;Precipitacion_Maxima_30minutos;Tesion_Vapor_Media;Humedad_Media;Humedad_Media_8_14_20;Rocio_Medio;Duracion_Follaje_Mojado;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Direccion_Viento_1000cm;Velocidad_Viento_Maxima;Horas_Frio;Unidades_Frio
2011-12-05;20.58403;33.0;8.1;22.48333;0.0;0.0;0.0;11.04662;53;49;8.239941;;;C ;;C ;;0.0;-9.877001
2011-12-06;22.05209;36.7;9.7;22.96042;0.0;0.0;0.0;13.44726;55;52;11.1796;;;C ;;C ;;0.0;-12.03501
2011-12-07;26.67153;34.2;14.6;23.70764;0.0;0.0;0.0;11.51103;36;44;8.772791;;;C ;;C ;;0.0;-22.24403
2011-12-08;20.0743;29.2;12.6;23.20487;0.0;0.0;0.0;12.09455;52;59;9.094832;;;C ;;C ;;0.0;-16.18501
2011-12-09;24.29653;35.1;16.4;23.94931;0.0;0.0;0.0;15.3878;53;51;13.27505;;;C ;;C ;;0.0;-22.41003
2011-12-10;26.33473;35.2;17.1;24.3382;0.0;0.0;0.0;9.46092;29;33;6.022891;;;C ;;C ;;0.0;-23.57203
2011-12-11;20.36042;29.8;12.0;23.31945;1.5;1.5;0.9;8.545849;38;38;4.506618;;;C ;;C ;;0.0;-16.26802
2011-12-12;22.25972;30.6;12.5;23.28749;0.0;0.0;0.0;9.923287;39;36;6.583558;;;C ;;C ;;0.0;-19.25602
2011-12-13;21.525;31.0;11.9;23.42153;0.0;0.0;0.0;10.87161;46;40;8.127417;;;C ;;C ;;0.0;-15.35501
2011-12-14;21.84514;33.2;9.3;23.42569;0.0;0.0;0.0;11.76054;48;50;9.205208;;;C ;;C ;;0.0;-13.69501
2011-12-15;22.99028;33.0;11.9;23.78194;0.0;0.0;0.0;14.22552;55;50;12.15352;;;C ;;C ;;0.0;-15.60401
2011-12-16;24.64097;34.3;15.9;24.32361;0.0;0.0;0.0;14.37205;49;47;12.16818;;;C ;;C ;;0.0;-21.91203
2011-12-17;27.24375;38.6;15.2;25.26458;0.0;0.0;0.0;13.75796;42;50;11.23649;;;C ;;C ;;0.0;-21.74603
2011-12-18;27.43749;36.7;20.0;25.51945;0.0;0.0;0.0;9.98223;30;31;6.565773;;;C ;;C ;;0.0;-23.90403
2011-12-19;25.38681;34.8;12.7;25.09931;0.0;0.0;0.0;8.63584;27;32;4.398671;;;C ;;C ;;0.0;-21.24803
2011-12-20;24.07292;34.6;12.0;25.02153;0.0;0.0;0.0;9.537399;35;39;6.23173;;;C ;;C ;;0.0;-20.66703
2011-12-21;21.86667;31.1;9.2;24.65347;0.0;0.0;0.0;8.617513;38;44;4.585196;;;C ;;C ;;0.0;-17.43002
2011-12-22;18.30694;26.5;10.5;23.6993;0.0;0.0;0.0;5.671584;29;29;-1.128698;;;C ;;C ;;0.0;-12.69901
2011-12-23;16.56805;23.0;7.7;23.01945;0.0;0.0;0.0;5.444824;31;29;-1.844768;;;C ;;C ;;0.0;-7.220995
2011-12-24;16.51875;30.0;3.9;22.45903;0.0;0.0;0.0;7.012632;47;33;1.594018;;;C ;;C ;;6.639997;-4.564999
2011-12-25;22.21319;34.5;10.7;23.00486;0.0;0.0;0.0;9.710485;41;25;6.243402;;;C ;;C ;;0.0;-14.27601
2011-12-26;24.39097;37.9;11.2;23.93888;0.0;0.0;0.0;14.21517;56;46;11.97536;;;C ;;C ;;0.0;-14.77401
2011-12-27;25.66388;37.8;16.3;24.71389;0.3;0.3;0.3;15.17152;48;47;13.00382;;;C ;;C ;;0.0;-22.41003
2011-12-28;29.41458;38.0;19.1;25.64028;0.0;0.0;0.3;17.70487;47;40;15.44973;;;C ;;C ;;0.0;-23.90403
2011-12-29;27.75764;38.0;16.4;26.20416;0.0;0.0;0.0;11.70168;36;39;8.406498;;;C ;;C ;;0.0;-22.49303
2011-12-30;26.7764;36.2;12.7;25.98124;0.0;0.0;0.0;14.55219;51;51;12.34044;;;C ;;C ;;0.0;-19.09002
2011-12-31;25.90209;41.4;11.5;25.94722;0.0;0.0;0.0;14.57537;54;47;12.14464;;;C ;;C ;;0.0;-15.68701
2012-01-01;30.52917;41.1;20.9;26.65278;0.0;0.0;0.0;12.48214;32;31;9.87521;;;C ;;C ;;0.0;-23.90403
2012-01-02;26.9257;38.6;18.9;26.4382;0.0;0.0;0.0;11.45463;35;34;8.733162;;;C ;;C ;;0.0;-23.90403
2012-01-03;24.94791;35.6;14.4;26.05347;0.0;0.0;0.0;16.72889;56;49;14.50223;;;C ;;C ;;0.0;-18.17702
2012-01-04;27.66111;41.0;15.8;26.53958;0.0;0.0;0.0;18.51887;57;49;16.00545;;;C ;;C ;;0.0;-21.91203
2012-01-05;30.31806;40.7;17.0;27.10556;0.0;0.0;0.0;13.19239;37;37;10.34721;;;C ;;C ;;0.0;-23.65503
2012-01-06;25.33889;37.7;16.8;26.52708;0.0;0.0;0.0;13.85173;45;36;11.34765;;;C ;;C ;;0.0;-23.32303
2012-01-07;26.43472;38.5;18.0;26.28194;0.3;0.3;0.3;14.25823;44;45;12.12789;;;C ;;C ;;0.0;-23.90403
2012-01-08;28.25416;38.0;17.5;26.5507;0.0;0.0;0.3;14.83819;43;48;12.44976;;;C ;;C ;;0.0;-23.73803
2012-01-09;25.54236;35.7;12.7;26.3868;0.0;0.0;0.0;11.73237;43;49;9.140989;;;C ;;C ;;0.0;-18.67502
2012-01-10;23.12847;31.0;10.7;25.73056;0.0;0.0;0.0;9.006134;37;45;5.298759;;;C ;;C ;;0.0;-18.34302
2012-01-11;19.89791;29.3;8.1;24.86388;0.0;0.0;0.0;7.67836;37;37;3.062172;;;C ;;C ;;0.0;-13.44601
2012-01-12;20.95348;34.3;8.8;24.6125;0.0;0.0;0.0;11.6027;51;45;8.931339;;;C ;;C ;;0.0;-10.956
2012-01-13;25.29375;37.2;14.1;25.40486;0.0;0.0;0.0;14.33242;47;36;11.85022;;;C ;;C ;;0.0;-20.83303
2012-01-14;27.96736;41.8;16.4;27.30972;0.0;0.0;0.0;16.28938;51;45;13.91296;;;C ;;C ;;0.0;-22.32703
2012-01-15;31.67084;41.2;22.2;28.21736;0.0;0.0;0.0;15.34245;38;43;12.87866;;;C ;;C ;;0.0;-23.90403
2012-01-16;24.07083;31.6;17.5;26.77917;25.8;0.8;0.8;14.89786;51;58;12.63753;;;C ;;C ;;0.0;-23.40603
2012-01-17;21.94584;28.3;15.4;25.50416;0.3;25.3;16.3;18.57754;75;70;16.30926;;;C ;;C ;;0.0;-18.92402
2012-01-18;23.3875;34.9;13.8;25.71528;0.0;0.0;0.0;18.11842;67;57;15.74032;;;C ;;C ;;0.0;-18.01102
2012-01-19;25.39653;36.5;15.2;26.57708;0.0;0.0;0.0;18.40123;63;55;16.03091;;;C ;;C ;;0.0;-21.08203
2012-01-20;24.73888;36.6;17.1;26.63334;0.0;0.0;0.0;18.05811;64;67;15.85468;;;C ;;C ;;0.0;-22.57603
2012-01-21;21.46805;30.5;14.8;26.2125;31.99999;23.6;14.1;17.22322;73;69;15.14619;;;C ;;C ;;0.0;-17.84502
2012-01-22;20.07639;28.5;15.5;25.20487;16.7;21.8;11.8;18.74238;83;78;16.4667;;;C ;;C ;;0.0;-16.93202
2012-01-23;19.42846;27.9;15.3;24.01806;0.0;3.3;1.8;18.01849;80;73;15.76364;;;C ;;C ;;0.0;-16.43401
2012-01-24;21.11041;27.0;14.7;24.12986;2.9;2.9;2.6;14.29617;60;55;12.14218;;;C ;;C ;;0.0;-18.84103
2012-01-25;20.92569;29.3;12.1;24.06944;0.0;0.0;0.0;13.00252;57;44;10.6508;;;C ;;C ;;0.0;-15.43801
2012-01-26;24.14722;33.7;15.2;24.20695;0.0;0.0;0.0;13.26966;45;40;11.10695;;;C ;;C ;;0.0;-21.91203
2012-01-27;27.55277;36.2;19.0;25.64723;0.0;0.0;0.0;17.94078;53;50;15.6522;;;C ;;C ;;0.0;-23.90403
2012-01-28;24.62362;34.5;11.2;25.76735;0.0;0.0;0.0;10.88494;40;49;7.844004;;;C ;;C ;;0.0;-18.42602
2012-01-29;24.47499;33.8;12.4;25.41459;0.0;0.0;0.0;10.44176;38;42;7.494095;;;C ;;C ;;0.0;-19.17302
2012-01-30;23.98194;32.3;12.0;24.97153;0.0;0.0;0.0;10.72775;42;37;7.918425;;;C ;;C ;;0.0;-17.92802
2012-01-31;19.8007;30.2;9.1;24.27569;0.0;0.0;0.0;8.1766;37;35;3.954672;;;C ;;C ;;0.0;-14.44201
2012-02-01;20.9125;29.2;11.1;24.13125;0.0;0.0;0.0;9.138137;40;36;5.532059;;;C ;;C ;;0.0;-15.35501
2012-02-02;19.43959;31.3;8.0;23.99792;0.0;0.0;0.0;12.94783;64;52;10.55959;;;C ;;C ;;0.0;-9.296
2012-02-03;23.19791;35.8;11.9;24.6868;0.0;0.0;0.0;15.02114;59;55;12.52102;;;C ;;C ;;0.0;-15.27201
2012-02-04;25.77153;35.0;15.4;24.88541;0.0;0.0;0.0;9.418102;33;32;5.539939;;;C ;;C ;;0.0;-22.65903
2012-02-05;21.57014;32.9;10.2;24.47152;0.0;0.0;0.0;10.56978;46;46;7.648587;;;C ;;C ;;0.0;-12.53301
2012-02-06;23.73473;32.9;9.9;24.63472;0.0;0.0;0.0;11.66179;46;42;8.975803;;;C ;;C ;;0.0;-17.43002
2012-02-07;21.86944;34.6;10.4;24.46111;0.0;0.0;0.0;11.52552;55;46;8.396051;;;C ;;C ;;0.0;-11.454
2012-02-08;21.75833;31.3;10.7;24.31181;0.0;0.0;0.0;10.23958;45;45;7.208798;;;C ;;C ;;0.0;-17.09802
2012-02-09;20.00417;32.3;7.5;23.73541;0.0;0.0;0.0;10.43382;49;56;7.473725;;;C ;;C ;;0.0;-10.292
2012-02-10;25.82917;35.2;15.4;24.12846;0.0;0.0;0.0;11.38182;37;37;8.444508;;;C ;;C ;;0.0;-22.49303
2012-02-11;24.95139;37.4;12.6;24.60764;0.0;0.0;0.0;14.92565;52;51;12.8356;;;C ;;C ;;0.0;-18.92402
2012-02-12;27.97222;35.9;16.5;25.49374;0.0;0.0;0.0;15.76384;47;47;13.62833;;;C ;;C ;;0.0;-23.32303
2012-02-13;23.50903;33.7;15.3;25.42847;0.0;0.0;0.0;14.61643;52;52;12.44508;;;C ;;C ;;0.0;-21.49703
2012-02-14;22.01042;30.3;12.7;24.77708;0.0;0.0;0.0;16.42387;67;63;14.28298;;;C ;;C ;;0.0;-18.67502
2012-02-15;20.68751;32.9;12.2;23.63265;4.5;3.6;0.9;18.26942;81;81;15.98821;;;C ;;C ;;0.0;-15.43801
2012-02-16;22.42639;33.8;16.8;23.65972;0.6;1.2;0.6;18.77586;72;59;16.2945;;;C ;;C ;;0.0;-19.00702
2012-02-17;23.99444;32.7;16.8;24.53402;0.9;1.2;0.3;22.97842;79;71;19.6385;;;C ;;C ;;0.0;-22.16103
2012-02-18;21.53264;30.9;15.3;23.69027;0.3;0.3;0.3;16.74587;71;74;14.66545;;;C ;;C ;;0.0;-20.00303
2012-02-19;19.78333;28.9;9.5;22.51181;0.3;0.3;0.3;13.03215;61;55;10.78855;;;C ;;C ;;0.0;-13.19701
2012-02-20;18.59305;28.8;9.6;22.64305;0.3;0.0;0.0;10.33396;56;46;7.233759;;;C ;;C ;;0.0;-8.631998
2012-02-21;17.37083;30.9;5.1;22.15417;0.0;0.3;0.3;11.38288;61;59;8.493223;;;C ;;C ;;2.822;-5.975998
2012-02-22;19.64652;28.0;11.0;22.49444;0.3;0.3;0.3;10.47441;52;44;7.334832;;;C ;;C ;;0.0;-15.52101
2012-02-23;15.91042;28.8;4.1;21.48334;0.0;0.0;0.0;10.08144;64;51;6.821275;;;C ;;C ;;5.975997;-2.406999
2012-02-24;18.57847;27.7;12.3;21.67778;0.3;0.3;0.3;13.9475;68;64;11.88386;;;C ;;C ;;0.0;-12.69901
2012-02-25;18.51806;25.0;13.7;21.72222;0.3;0.3;0.3;13.31465;66;62;10.91226;;;C ;;C ;;0.0;-13.52901
2012-02-26;20.03611;26.8;13.5;21.3882;0.0;0.0;0.0;11.63023;52;46;8.924709;;;C ;;C ;;0.0;-16.43402
2012-02-27;19.71042;29.8;12.2;22.00972;0.0;0.0;0.0;14.10686;65;56;11.82871;;;C ;;C ;;0.0;-14.02701
2012-02-28;18.98055;28.7;7.0;21.4743;0.3;0.3;0.3;10.30045;54;57;7.334688;;;C ;;C ;;0.0;-10.624
2012-02-29;19.70972;25.6;13.6;21.40763;0.0;0.0;0.0;10.23792;48;43;7.27018;;;C ;;C ;;0.0;-15.35501
2012-03-01;17.18333;26.6;6.4;20.94166;0.0;0.0;0.0;10.61216;58;58;7.739162;;;C ;;C ;;0.498;-8.299997
2012-03-02;19.14583;28.2;12.2;21.1625;0.0;0.0;0.0;15.39811;70;66;13.34303;;;C ;;C ;;0.0;-13.28001
2012-03-03;19.5875;30.0;8.5;21.44097;0.3;0.3;0.3;14.69259;69;60;12.53885;;;C ;;C ;;0.0;-12.03501
2012-03-04;22.54167;37.6;10.4;22.0118;0.0;0.0;0.0;14.1216;59;52;11.9719;;;C ;;C ;;0.0;-11.703
2012-03-05;23.08333;35.6;13.7;22.36945;0.0;0.0;0.0;10.44379;44;40;7.503498;;;C ;;C ;;0.0;-19.25603
2012-03-06;19.25694;28.4;12.4;22.04028;3.8;0.0;0.0;12.29138;58;55;9.607734;;;C ;;C ;;0.0;-14.11001
2012-03-07;20.18889;30.7;11.3;21.43333;0.0;3.8;3.8;14.6179;68;56;12.34626;;;C ;;C ;;0.0;-13.03101
2012-03-08;22.12638;32.4;15.0;21.99721;2.2;0.3;0.3;21.54191;78;71;18.53386;;;C ;;C ;;0.0;-17.67902
2012-03-09;26.07153;33.5;19.9;23.46111;0.3;2.2;1.6;20.59698;67;63;16.93705;;;C ;;C ;;0.0;-23.90403
2012-03-10;22.78403;31.8;11.3;22.64583;2.3;0.0;0.0;14.01726;55;61;11.82682;;;C ;;C ;;0.0;-17.51302
2012-03-11;20.14931;28.4;16.3;22.08471;3.4;5.7;2.3;18.29667;83;88;16.01426;;;C ;;C ;;0.0;-18.67502
2012-03-12;17.56458;27.1;7.5;21.03611;0.3;0.3;0.3;10.73942;59;53;7.791405;;;C ;;C ;;0.0;-9.627999
2012-03-13;18.13541;26.2;6.7;20.26458;0.0;0.0;0.0;10.16919;57;54;7.057923;;;C ;;C ;;0.332;-8.050996
2012-03-14;15.64375;28.8;5.1;20.02153;0.0;0.0;0.0;11.84343;73;59;9.238349;;;C ;;C ;;3.319999;-2.324
2012-03-15;19.07639;32.9;7.6;20.40764;0.3;0.3;0.3;13.37;65;55;11.16987;;;C ;;C ;;0.0;-8.299997
2012-03-16;23.17847;35.2;13.2;21.52708;0.0;0.0;0.0;17.65906;62;65;15.39737;;;C ;;C ;;0.0;-19.42202
2012-03-17;25.93958;33.3;16.4;22.56181;0.0;0.0;0.0;16.78307;57;62;14.66479;;;C ;;C ;;0.0;-22.41003
2012-03-18;20.19653;30.1;14.4;21.98264;0.0;0.0;0.0;15.17686;69;69;13.02234;;;C ;;C ;;0.0;-16.60002
2012-03-19;17.78264;23.9;13.1;21.24166;0.0;0.0;0.0;15.81918;80;74;13.79336;;;C ;;C ;;0.0;-13.52901
2012-03-20;17.68403;26.1;11.7;20.98264;0.0;0.0;0.0;15.06188;78;68;13.06303;;;C ;;C ;;0.0;-10.458
2012-03-21;17.38611;28.1;8.0;20.70764;0.0;0.0;0.0;11.82943;70;53;9.090748;;;C ;;C ;;0.0;-5.145998
2012-03-22;14.95556;26.4;5.2;19.95625;0.0;0.0;0.0;11.04883;71;62;8.25414;;;C ;;C ;;2.987999;-0.4980007
2012-03-23;14.80972;27.9;4.8;19.56111;0.0;0.0;0.0;10.81132;73;54;7.923323;;;C ;;C ;;4.481998;-0.08300007
2012-03-24;14.98889;29.1;4.9;19.30278;0.0;0.0;0.0;10.46086;69;54;7.532332;;;C ;;C ;;5.809998;-0.2489993
2012-03-25;15.9882;26.8;5.2;19.44305;0.0;0.0;0.0;10.67164;68;59;7.835832;;;C ;;C ;;3.983999;-3.319999
2012-03-26;13.75903;22.5;6.6;18.89722;0.0;0.0;0.0;8.799963;64;48;4.6523;;;C ;;C ;;2.324;2.241
2012-03-27;9.535417;25.1;-1.4;17.44375;0.3;0.3;0.3;7.353128;71;53;2.291343;;;C ;;C ;;11.454;-2.406999
2012-03-28;13.78056;29.6;3.4;17.37916;0.3;0.3;0.3;9.757154;68;53;6.423458;;;C ;;C ;;10.126;0.7469999
2012-03-29;16.87847;29.1;8.1;17.86944;0.0;0.0;0.0;10.61531;62;50;7.752439;;;C ;;C ;;0.0;-3.236997
2012-03-30;15.75486;33.5;3.8;17.87777;0.0;0.0;0.0;10.45924;67;52;7.416929;;;C ;;C ;;8.631997;-0.1659992
2012-03-31;21.73542;34.3;8.6;18.98264;0.0;0.0;0.0;13.31348;60;57;11.13461;;;C ;;C ;;0.0;-13.44601
2012-04-01;18.92708;30.1;10.3;19.05485;0.0;0.0;0.0;11.87278;60;48;9.430163;;;C ;;C ;;0.0;-10.707
2012-04-02;13.53958;25.5;2.4;18.12708;0.0;0.0;0.0;9.085354;70;54;5.341857;;;C ;;C ;;5.809998;2.655999
2012-04-03;13.64028;28.7;3.2;17.55347;0.0;0.0;0.0;10.48924;73;58;7.475333;;;C ;;C ;;9.96;1.66
2012-04-04;17.52361;25.7;11.2;17.94722;0.0;0.0;0.0;8.550936;46;42;3.771126;;;C ;;C ;;0.0;-12.118
2012-04-05;13.32847;21.1;3.0;16.7368;0.0;0.0;0.0;6.455231;44;44;0.6731969;;;C ;;C ;;3.153999;1.576998
2012-04-06;17.09028;26.7;7.3;16.98541;0.0;0.0;0.0;9.775838;50;50;6.590986;;;C ;;C ;;0.0;-9.960001
2012-04-07;20.53194;25.0;14.9;17.60556;0.0;0.0;0.0;9.027102;39;42;5.400919;;;C ;;C ;;0.0;-21.74603
2012-04-08;15.01111;22.9;2.5;16.82154;0.0;0.0;0.0;8.154909;59;55;3.903981;;;C ;;C ;;4.979998;0.08299765
2012-04-09;11.20486;26.3;0.9;16.2;;;;8.858896;72;55;4.964531;;;C ;;C ;;;-0.248996
2012-05-26;;;;;;;;;;;;;;  ;;  ;;;
2012-05-27;14.94097;18.2;5.9;10.82361;0.3;0.3;0.3;11.35839;69;68;8.637623;;;C ;;C ;;0.83;-3.900998
2012-05-28;16.61945;21.8;12.1;11.39097;0.6;0.3;0.3;11.58876;62;68;8.924329;;;C ;;C ;;0.0;-10.375
2012-05-29;16.8;21.1;13.4;11.64375;0.0;0.3;0.3;7.840536;43;42;3.431867;;;C ;;C ;;0.0;-8.714997
2012-05-30;9.949303;19.3;-1.4;10.53541;0.3;0.3;0.3;7.48394;68;66;2.73173;;;C ;;C ;;7.967996;4.730998
2012-05-31;8.052777;15.6;3.2;10.18889;0.0;0.0;0.0;7.458074;73;69;2.728009;;;C ;;C ;;11.952;16.01901
2012-06-01;7.73264;10.9;6.0;10.29028;0.6;0.3;0.3;9.246688;89;92;5.77075;;;C ;;C ;;8.963998;
2012-06-02;12.43333;18.3;7.2;10.34514;0.0;0.3;0.3;8.759235;61;50;4.738334;;;C ;;C ;;0.0;3.237
2012-06-03;10.5375;15.6;5.4;9.57778;0.0;0.0;0.0;6.523437;53;50;0.8183915;;;C ;;C ;;2.822;12.45001
2012-06-04;8.708333;13.8;-0.1;9.247918;0.3;0.3;0.3;6.164183;61;58;-0.0302503;;;C ;;C ;;9.627999;13.36301
2012-06-05;4.313194;14.3;-2.0;7.732643;0.3;0.3;0.3;4.863244;62;48;-3.320253;;;C ;;C ;;19.92002;11.03901
2012-06-06;1.536806;10.6;-5.1;6.274998;0.9;0.9;0.3;4.169237;65;61;-5.220667;;;C ;;C ;;18.75802;
2012-06-07;0.2243061;14.1;-8.1;5.41736;1.2;1.2;0.3;4.095219;70;63;-5.503038;;;C ;;C ;;17.09801;5.311998
2012-06-08;1.020833;14.6;-9.4;5.064585;0.0;0.0;0.0;3.55168;63;53;-7.352213;;;C ;;C ;;17.26402;4.813999
2012-06-09;1.896528;15.7;-7.3;5.043057;0.0;0.0;0.0;4.383917;64;60;-4.58446;;;C ;;C ;;13.77801;5.394998
2012-06-10;5.696527;16.7;-3.7;5.813889;0.0;0.0;0.0;5.195505;65;59;-2.242284;;;C ;;C ;;15.77001;6.888998
2012-06-11;5.358334;13.6;-1.0;6.490278;0.0;0.0;0.0;6.186154;69;64;0.1378101;;;C ;;C ;;13.94401;11.45401
2012-06-12;7.522223;19.5;-1.4;7.158335;0.0;0.0;0.0;6.622048;65;60;1.064643;;;C ;;C ;;12.118;3.901002
2012-06-13;12.51806;22.0;3.3;8.064579;0.0;0.0;0.0;7.58979;54;48;2.946306;;;C ;;C ;;5.975997;2.241
2012-06-14;8.117361;18.8;1.3;8.000692;0.3;0.0;0.0;5.230189;55;59;-2.163429;;;C ;;C ;;13.28001;18.59202
2012-06-15;5.297915;8.4;3.8;7.790276;0.9;1.2;0.3;5.72343;66;68;-1.250953;;;C ;;C ;;21.41402;
2012-06-16;2.744445;5.7;-0.5;7.182637;1.2;0.9;0.3;5.314844;74;78;-2.273183;;;C ;;C ;;;
2012-06-17;3.322223;9.3;0.6;7.020834;0.6;0.6;0.3;6.753961;86;81;1.346988;;;C ;;C ;;20.08602;
2012-06-18;5.861111;16.7;0.1;6.969445;0.3;0.6;0.3;8.211576;86;81;4.027016;;;C ;;C ;;14.94001;12.69901
2012-06-19;9.65486;15.6;4.4;7.643058;0.3;0.0;0.0;8.457396;72;63;4.539676;;;C ;;C ;;6.141997;14.27601
2012-06-20;9.417362;18.6;1.1;7.933336;0.0;0.3;0.3;7.638286;67;62;3.084148;;;C ;;C ;;10.624;7.469996
2012-06-21;10.00556;16.2;3.3;7.965969;0.0;0.0;0.0;6.485288;56;52;0.756439;;;C ;;C ;;4.979998;13.86101
2012-06-22;11.1993;20.9;1.3;7.603469;0.0;0.0;0.0;6.553363;50;48;0.9336679;;;C ;;C ;;6.473997;3.651996
2012-06-23;12.84305;23.1;1.0;8.302775;0.0;0.0;0.0;7.074523;55;57;1.841381;;;C ;;C ;;5.311998;2.075001
2012-06-24;13.22292;20.5;7.5;8.710417;0.0;0.0;0.0;4.339612;33;30;-5.409666;;;C ;;C ;;3.485999;5.975998
2012-06-25;1.309723;15.4;-7.6;6.772223;0.0;0.0;0.0;3.883071;62;54;-6.231371;;;C ;;C ;;16.93201;5.228999
2012-06-26;3.898612;20.2;-5.1;6.142359;0.0;0.0;0.0;5.340846;69;62;-1.990772;;;C ;;C ;;13.11401;1.66
2012-06-27;8.995831;19.1;-2.2;6.656249;0.0;0.0;0.0;5.859728;54;52;-0.7569068;;;C ;;C ;;10.292;-2.904999
2012-06-28;12.29861;17.8;5.3;7.800697;0.0;0.0;0.0;7.161363;55;56;2.139881;;;C ;;C ;;1.66;9.960003
2012-06-29;9.284028;21.9;-1.2;7.159722;0.0;0.0;0.0;6.362735;59;52;0.5038965;;;C ;;C ;;11.122;2.987999
2012-06-30;9.052087;18.0;0.7;7.965279;0.0;0.0;0.0;7.546758;71;71;2.908581;;;C ;;C ;;8.299996;11.70301
2012-07-01;12.125;16.2;5.8;8.21736;0.0;0.0;0.0;6.516921;47;40;0.3767821;;;C ;;C ;;1.66;7.885
2012-07-02;6.56389;12.1;1.9;7.28264;0.0;0.0;0.0;4.066545;46;41;-5.519144;;;C ;;C ;;16.43401;
2012-07-03;2.149306;14.5;-7.6;5.828474;0.0;0.0;0.0;3.866228;59;55;-6.173421;;;C ;;C ;;16.26801;6.722997
2012-07-04;6.159027;12.5;0.5;6.022914;0.0;0.0;0.0;4.40801;49;44;-4.486471;;;C ;;C ;;14.94001;
2012-07-05;5.089582;10.8;-0.1;5.782639;0.0;0.0;0.0;3.665397;43;40;-6.851198;;;C ;;C ;;15.93601;
2012-07-06;2.765278;12.5;-6.0;5.415278;0.0;0.0;0.0;4.598695;66;62;-3.996512;;;C ;;C ;;17.09801;
2012-07-07;1.775;10.2;-5.8;5.295838;0.0;0.0;0.0;5.812326;82;79;-0.8540679;;;C ;;C ;;17.92802;
2012-07-08;10.35278;16.6;5.6;6.437501;0.0;0.0;0.0;6.081495;54;41;-0.7097757;;;C ;;C ;;5.643998;12.03501
2012-07-09;1.745833;13.3;-6.2;5.53125;0.0;0.0;0.0;4.001284;60;57;-5.831317;;;C ;;C ;;17.43002;7.967997
2012-07-10;4.192361;12.2;-3.2;5.065972;0.0;0.0;0.0;3.89193;49;50;-6.074331;;;C ;;C ;;17.26402;
2012-07-11;10.39791;16.1;2.4;6.086112;0.0;0.0;0.0;5.372371;40;37;-1.848989;;;C ;;C ;;1.328;9.46201
2012-07-12;11.91806;16.0;8.0;7.228472;0.0;0.0;0.0;5.952974;42;39;-0.381562;;;C ;;C ;;0.0;6.806005
2012-07-13;13.90625;19.8;8.2;8.097919;0.0;0.0;0.0;6.456488;44;40;0.4277095;;;C ;;C ;;0.0;2.406999
2012-07-14;3.500001;15.5;-6.4;6.899306;0.0;0.0;0.0;4.06412;61;55;-5.961236;;;C ;;C ;;17.92802;15.85301
2012-07-15;5.647917;12.8;2.4;6.825692;0.0;0.0;0.0;4.168924;46;45;-5.196463;;;C ;;C ;;16.93201;20.00302
2012-07-16;3.134722;15.9;-5.2;6.084723;0.0;0.0;0.0;4.876029;67;61;-3.176991;;;C ;;C ;;16.10201;5.975998
2012-07-17;5.009722;21.7;-4.2;5.973609;0.0;0.0;0.0;5.501346;68;61;-1.570788;;;C ;;C ;;14.77401;1.66
2012-07-18;8.879861;21.2;-0.4;6.454165;0.0;0.0;0.0;5.112173;52;41;-2.599421;;;C ;;C ;;12.78201;5.477998
2012-07-19;5.860416;16.7;-3.7;6.518754;0.0;0.0;0.0;4.667599;55;49;-3.677522;;;C ;;C ;;12.94801;5.478002
2012-07-20;8.506249;13.2;2.4;7.08125;0.9;0.6;0.3;5.833502;57;64;-0.930845;;;C ;;C ;;7.967996;19.17302
2012-07-21;9.482638;19.1;3.5;6.802084;0.0;0.3;0.3;6.629013;59;49;0.853334;;;C ;;C ;;9.627999;11.703
2012-07-22;3.690278;16.8;-6.2;6.077776;0.0;0.0;0.0;5.405607;73;67;-1.854144;;;C ;;C ;;16.10201;5.726997
2012-07-23;6.849307;16.1;2.7;6.617362;0.0;0.0;0.0;6.086854;62;57;-0.09743056;;;C ;;C ;;12.45001;17.84502
2012-07-24;5.018751;13.6;-4.4;5.854861;0.0;0.0;0.0;3.979654;52;48;-5.808195;;;C ;;C ;;16.60001;11.95201
2012-07-25;5.448612;19.2;-3.0;5.180555;0.0;0.0;0.0;3.77949;39;33;-6.915823;;;C ;;C ;;12.118;0.664
2012-07-26;8.378471;16.7;-3.6;6.111804;0.0;0.0;0.0;5.056956;55;49;-2.697911;;;C ;;C ;;10.292;10.54101
2012-07-27;4.069445;17.3;-4.7;5.672918;0.0;0.0;0.0;4.456161;57;47;-4.322951;;;C ;;C ;;12.94801;1.577
2012-07-28;8.293751;19.5;-3.7;6.13611;0.0;0.0;0.0;4.673069;50;47;-3.88916;;;C ;;C ;;10.126;7.635998
2012-07-29;6.568056;13.8;-0.7;6.023612;0.0;0.0;0.0;3.664813;42;38;-6.950455;;;C ;;C ;;16.10201;14.11001
2012-07-30;1.104861;15.5;-10.8;4.890972;0.0;0.0;0.0;2.843329;54;44;-10.12891;;;C ;;C ;;15.93601;4.149999
